time	V(ramp_full)
1.021088000000000e-02	-1.026711e+01
1.021104000000000e-02	-1.026711e+01
1.021118339266587e-02	-1.026711e+01
1.021118565992782e-02	-1.026711e+01
1.021119019445173e-02	-1.026711e+01
1.021119926349955e-02	-1.026711e+01
1.021121740159519e-02	-1.026711e+01
1.021125367778647e-02	-1.026711e+01
1.021132623016903e-02	-1.026711e+01
1.021137025344645e-02	-1.026711e+01
1.021140153317890e-02	-1.026711e+01
1.021144612859998e-02	-1.026711e+01
1.021147474539144e-02	-1.026711e+01
1.021151023016595e-02	-1.026711e+01
1.021152903045099e-02	-1.026711e+01
1.021156239942993e-02	-1.026711e+01
1.021160000000000e-02	-1.026711e+01
1.021160376005701e-02	-1.026711e+01
1.021161128017102e-02	-1.026711e+01
1.021162632039905e-02	-1.026711e+01
1.021165640085511e-02	-1.026711e+01
1.021171656176723e-02	-1.026711e+01
1.021183688359147e-02	-1.026711e+01
1.021202781030908e-02	-1.026711e+01
1.021222763589945e-02	-1.026711e+01
1.021242581360652e-02	-1.026711e+01
1.021265919999586e-02	-1.026711e+01
1.021286651563390e-02	-1.026711e+01
1.021304126173559e-02	-1.026711e+01
1.021322624166793e-02	-1.026711e+01
1.021339352179358e-02	-1.026711e+01
1.021359534233638e-02	-1.026711e+01
1.021383701985846e-02	-1.026711e+01
1.021412450013898e-02	-1.026711e+01
1.021444580774140e-02	-1.026711e+01
1.021483083224005e-02	-1.026711e+01
1.021528293595776e-02	-1.026711e+01
1.021586337591449e-02	-1.026711e+01
1.021667937242720e-02	-1.026711e+01
1.021749204158658e-02	-1.026711e+01
1.021836475766550e-02	-1.026711e+01
1.021937695994461e-02	-1.026711e+01
1.022046806238051e-02	-1.026711e+01
1.022177648699734e-02	-1.026711e+01
1.022330071665784e-02	-1.026711e+01
1.022510369439435e-02	-1.026711e+01
1.022756669375376e-02	-1.026711e+01
1.023249269247260e-02	-1.026711e+01
1.024211340515778e-02	-1.026711e+01
1.025676184265779e-02	-1.026711e+01
1.026235156250000e-02	-1.026711e+01
1.026582056031557e-02	-1.026711e+01
1.027006200436885e-02	-1.026711e+01
1.027246200436886e-02	-1.026711e+01
1.027432400873772e-02	-1.026711e+01
1.027537202621315e-02	-1.026711e+01
1.027617202621315e-02	-1.026711e+01
1.027700000000000e-02	-1.026711e+01
1.027708000000000e-02	-1.026711e+01
1.027724000000000e-02	-1.026711e+01
1.027748000000000e-02	-1.026711e+01
1.027780000000000e-02	-1.026711e+01
1.027789600000000e-02	-1.026711e+01
1.027802400000000e-02	-1.026711e+01
1.027879200000000e-02	-1.026711e+01
1.028186400000000e-02	-1.026711e+01
1.028596000000000e-02	-1.026711e+01
1.029415199999999e-02	-1.026711e+01
1.030880043749999e-02	-1.026711e+01
1.032344887499999e-02	-1.026711e+01
1.033809731249999e-02	-1.026711e+01
1.035274574999999e-02	-1.026711e+01
1.036739418749999e-02	-1.026711e+01
1.038236943750001e-02	-1.026711e+01
1.038443094642858e-02	-1.026711e+01
1.038649245535715e-02	-1.026711e+01
1.038855396428572e-02	-1.026711e+01
1.039061547321429e-02	-1.026711e+01
1.039267698214286e-02	-1.026711e+01
1.039473849107143e-02	-1.026711e+01
1.039680000000000e-02	-1.026711e+01
1.039760000000000e-02	-1.026711e+01
1.039993600000000e-02	-1.026711e+01
1.040227200000000e-02	-1.026711e+01
1.040460800000000e-02	-1.026711e+01
1.040694400000000e-02	-1.026711e+01
1.040927999999999e-02	-1.026711e+01
1.041161599999999e-02	-1.026711e+01
1.041395199999999e-02	-1.026711e+01
1.042860043749999e-02	-1.026711e+01
1.044324887499999e-02	-1.026711e+01
1.045789731249999e-02	-1.026711e+01
1.047254574999999e-02	-1.026711e+01
1.048719418749999e-02	-1.026711e+01
1.050264262500000e-02	-1.026711e+01
1.050455082142857e-02	-1.026711e+01
1.050645901785714e-02	-1.026711e+01
1.050836721428571e-02	-1.026711e+01
1.051027541071428e-02	-1.026711e+01
1.051218360714285e-02	-1.026711e+01
1.051409180357143e-02	-1.026711e+01
1.051600000000000e-02	-1.026711e+01
1.051680000000000e-02	-1.026711e+01
1.052122863392857e-02	-1.026711e+01
1.052565726785714e-02	-1.026711e+01
1.053008590178571e-02	-1.026711e+01
1.053451453571428e-02	-1.026711e+01
1.053894316964285e-02	-1.026711e+01
1.054337180357142e-02	-1.026711e+01
1.054780043749999e-02	-1.026711e+01
1.056244887499999e-02	-1.026711e+01
1.057709731249999e-02	-1.026711e+01
1.059174574999999e-02	-1.026711e+01
1.060639418749999e-02	-1.026711e+01
1.061059501785714e-02	-1.026711e+01
1.061479584821428e-02	-1.026711e+01
1.061899667857143e-02	-1.026711e+01
1.062319750892857e-02	-1.026711e+01
1.062739833928571e-02	-1.026711e+01
1.063159916964286e-02	-1.026711e+01
1.063580000000000e-02	-1.026711e+01
1.063660000000000e-02	-1.026711e+01
1.065160608928572e-02	-1.026711e+01
1.066661217857143e-02	-1.026711e+01
1.068161826785714e-02	-1.026711e+01
1.069662435714286e-02	-1.026711e+01
1.071163044642857e-02	-1.026711e+01
1.072663653571428e-02	-1.026711e+01
1.074164262500000e-02	-1.026711e+01
1.075500000000000e-02	-1.026711e+01
1.075580000000000e-02	-1.026711e+01
1.087480000000000e-02	-1.026711e+01
1.087560000000000e-02	-1.026711e+01
1.099400000000000e-02	-1.026711e+01
1.099480000000000e-02	-1.026711e+01
1.111380000000000e-02	-1.026711e+01
1.111460000000000e-02	-1.026711e+01
1.123300000000000e-02	-1.026711e+01
1.123380000000000e-02	-1.026711e+01
1.135000000000000e-02	-1.026711e+01
1.135019475016532e-02	-1.026711e+01
1.135080000000000e-02	-1.026711e+01
1.135280000000000e-02	-1.026711e+01
1.135360000000000e-02	-1.026711e+01
1.135583940828165e-02	-1.026711e+01
1.135807881656329e-02	-1.026711e+01
1.136031822484494e-02	-1.026711e+01
1.136255763312658e-02	-1.026711e+01
1.136479704140823e-02	-1.026711e+01
1.136703644968987e-02	-1.026711e+01
1.136927585797151e-02	-1.026711e+01
1.138392429547152e-02	-1.026711e+01
1.139857273297152e-02	-1.026711e+01
1.141322117047152e-02	-1.026711e+01
1.142786960797152e-02	-1.026711e+01
1.144251804547152e-02	-1.026711e+01
1.145735156250000e-02	-1.026711e+01
1.145944419642857e-02	-1.026711e+01
1.146153683035714e-02	-1.026711e+01
1.146362946428571e-02	-1.026711e+01
1.146572209821429e-02	-1.026711e+01
1.146781473214286e-02	-1.026711e+01
1.146990736607143e-02	-1.026711e+01
1.147200000000000e-02	-1.026711e+01
1.147280000000000e-02	-1.026711e+01
1.147513600000000e-02	-1.026711e+01
1.147747200000000e-02	-1.026711e+01
1.147980800000000e-02	-1.026711e+01
1.148214400000000e-02	-1.026711e+01
1.148447999999999e-02	-1.026711e+01
1.148681599999999e-02	-1.026711e+01
1.148915199999999e-02	-1.026711e+01
1.150380043749999e-02	-1.026711e+01
1.151844887499999e-02	-1.026711e+01
1.153309731249999e-02	-1.026711e+01
1.154774574999999e-02	-1.026711e+01
1.156239418749999e-02	-1.026711e+01
1.157736943750001e-02	-1.026711e+01
1.157943094642858e-02	-1.026711e+01
1.158149245535715e-02	-1.026711e+01
1.158355396428572e-02	-1.026711e+01
1.158561547321429e-02	-1.026711e+01
1.158767698214286e-02	-1.026711e+01
1.158973849107143e-02	-1.026711e+01
1.159180000000000e-02	-1.026711e+01
1.159260000000000e-02	-1.026711e+01
1.159493600000000e-02	-1.026711e+01
1.159727200000000e-02	-1.026711e+01
1.159960800000000e-02	-1.026711e+01
1.160194400000000e-02	-1.026711e+01
1.160427999999999e-02	-1.026711e+01
1.160661599999999e-02	-1.026711e+01
1.160895199999999e-02	-1.026711e+01
1.162360043749999e-02	-1.026711e+01
1.163824887499999e-02	-1.026711e+01
1.165289731249999e-02	-1.026711e+01
1.166754574999999e-02	-1.026711e+01
1.168219418749999e-02	-1.026711e+01
1.169764262500000e-02	-1.026711e+01
1.169955082142857e-02	-1.026711e+01
1.170145901785714e-02	-1.026711e+01
1.170336721428571e-02	-1.026711e+01
1.170527541071428e-02	-1.026711e+01
1.170718360714285e-02	-1.026711e+01
1.170909180357143e-02	-1.026711e+01
1.171100000000000e-02	-1.026711e+01
1.171180000000000e-02	-1.026711e+01
1.171832126785714e-02	-1.026711e+01
1.172484253571428e-02	-1.026711e+01
1.173136380357142e-02	-1.026711e+01
1.173788507142857e-02	-1.026711e+01
1.174440633928571e-02	-1.026711e+01
1.175092760714285e-02	-1.026711e+01
1.175744887499999e-02	-1.026711e+01
1.177209731249999e-02	-1.026711e+01
1.178674574999999e-02	-1.026711e+01
1.179303921428571e-02	-1.026711e+01
1.179933267857142e-02	-1.026711e+01
1.180562614285714e-02	-1.026711e+01
1.181191960714286e-02	-1.026711e+01
1.181821307142857e-02	-1.026711e+01
1.182450653571429e-02	-1.026711e+01
1.183080000000000e-02	-1.026711e+01
1.183160000000000e-02	-1.026711e+01
1.184851428571429e-02	-1.026711e+01
1.186542857142857e-02	-1.026711e+01
1.188234285714286e-02	-1.026711e+01
1.189925714285714e-02	-1.026711e+01
1.191617142857143e-02	-1.026711e+01
1.193308571428572e-02	-1.026711e+01
1.195000000000000e-02	-1.026711e+01
1.195080000000000e-02	-1.026711e+01
1.206980000000000e-02	-1.026711e+01
1.207060000000000e-02	-1.026711e+01
1.218900000000000e-02	-1.026711e+01
1.218980000000000e-02	-1.026711e+01
1.227939418750000e-02	-1.026711e+01
1.229415156250000e-02	-1.026711e+01
1.229480518750002e-02	-1.026711e+01
1.230880000000000e-02	-1.026711e+01
1.230960000000000e-02	-1.026711e+01
1.231271560690377e-02	-1.026711e+01
1.231583121380755e-02	-1.026711e+01
1.231894682071132e-02	-1.026711e+01
1.232206242761510e-02	-1.026711e+01
1.232517803451887e-02	-1.026711e+01
1.232829364142264e-02	-1.026711e+01
1.233140924832642e-02	-1.026711e+01
1.233581189883258e-02	-1.026711e+01
1.233969616410964e-02	-1.026711e+01
1.234396260489395e-02	-1.026711e+01
1.235025506946159e-02	-1.026711e+01
1.235519520640282e-02	-1.026711e+01
1.235872153478220e-02	-1.026711e+01
1.235905779309665e-02	-1.026711e+01
1.235973030972554e-02	-1.026711e+01
1.236107534298332e-02	-1.026711e+01
1.236376540949888e-02	-1.026711e+01
1.236629779419764e-02	-1.026711e+01
1.236918302293214e-02	-1.026711e+01
1.237133328064015e-02	-1.026711e+01
1.237285442400987e-02	-1.026711e+01
1.237480144363378e-02	-1.026711e+01
1.237640727402546e-02	-1.026711e+01
1.237810578487361e-02	-1.026711e+01
1.238150280656992e-02	-1.026711e+01
1.238837646765856e-02	-1.026711e+01
1.238911956615462e-02	-1.026711e+01
1.238996882157870e-02	-1.026711e+01
1.239166733242686e-02	-1.026711e+01
1.239506435412317e-02	-1.026711e+01
1.240185839751579e-02	-1.026711e+01
1.241544648430104e-02	-1.026711e+01
1.241624648430104e-02	-1.026711e+01
1.241784648430105e-02	-1.026711e+01
1.241887427337192e-02	-1.026711e+01
1.242026560007536e-02	-1.026711e+01
1.242270931866859e-02	-1.026711e+01
1.242529577849965e-02	-1.026711e+01
1.242609577849965e-02	-1.026711e+01
1.242640000000000e-02	-1.026711e+01
1.242700844300070e-02	-1.026711e+01
1.242720000000000e-02	-1.026711e+01
1.242758311399860e-02	-1.026711e+01
1.242800000000000e-02	-1.026711e+01
1.242804168860014e-02	-1.026711e+01
1.242812506580042e-02	-1.026711e+01
1.242829182020098e-02	-1.026711e+01
1.242846649119888e-02	-1.026711e+01
1.242880000000000e-02	-1.026711e+01
1.242890005264033e-02	-1.026711e+01
1.242903345616078e-02	-1.026711e+01
1.242930026320167e-02	-1.026711e+01
1.242983387728346e-02	-1.026711e+01
1.243090110544703e-02	-1.026711e+01
1.243218383280494e-02	-1.026711e+01
1.243339362405642e-02	-1.026711e+01
1.243462362523594e-02	-1.026711e+01
1.243708362759499e-02	-1.026711e+01
1.244200363231309e-02	-1.026711e+01
1.245184364174928e-02	-1.026711e+01
1.246649207924928e-02	-1.026711e+01
1.246670339260564e-02	-1.026711e+01
1.246712601931835e-02	-1.026711e+01
1.246797127274377e-02	-1.026711e+01
1.246966177959461e-02	-1.026711e+01
1.247304279329628e-02	-1.026711e+01
1.247403797259664e-02	-1.026711e+01
1.247581168458617e-02	-1.026711e+01
1.247710371385879e-02	-1.026711e+01
1.247854862989158e-02	-1.026711e+01
1.247934862989158e-02	-1.026711e+01
1.248000000000000e-02	-1.026711e+01
1.248080000000000e-02	-1.026711e+01
1.248088000000000e-02	-1.026711e+01
1.248104000000000e-02	-1.026711e+01
1.248118803535213e-02	-1.026711e+01
1.248119031094195e-02	-1.026711e+01
1.248119486212158e-02	-1.026711e+01
1.248120396448085e-02	-1.026711e+01
1.248122216919940e-02	-1.026711e+01
1.248125857863648e-02	-1.026711e+01
1.248133139751066e-02	-1.026711e+01
1.248145436225165e-02	-1.026711e+01
1.248151034379774e-02	-1.026711e+01
1.248152955025664e-02	-1.026711e+01
1.248156158708222e-02	-1.026711e+01
1.248160000000000e-02	-1.026711e+01
1.248160384129178e-02	-1.026711e+01
1.248161152387534e-02	-1.026711e+01
1.248162688904245e-02	-1.026711e+01
1.248165761937668e-02	-1.026711e+01
1.248171908004513e-02	-1.026711e+01
1.248184200138204e-02	-1.026711e+01
1.248203167493539e-02	-1.026711e+01
1.248223479439740e-02	-1.026711e+01
1.248223942032069e-02	-1.026711e+01
1.248224867216725e-02	-1.026711e+01
1.248226717586038e-02	-1.026711e+01
1.248228810699668e-02	-1.026711e+01
1.248231421073078e-02	-1.026711e+01
1.248234978081658e-02	-1.026711e+01
1.248242092098819e-02	-1.026711e+01
1.248256320133142e-02	-1.026711e+01
1.248279894666284e-02	-1.026711e+01
1.248299298426755e-02	-1.026711e+01
1.248316046389570e-02	-1.026711e+01
1.248332814330419e-02	-1.026711e+01
1.248349434997893e-02	-1.026711e+01
1.248373400838631e-02	-1.026711e+01
1.248398889376817e-02	-1.026711e+01
1.248430962847953e-02	-1.026711e+01
1.248464800323480e-02	-1.026711e+01
1.248508328859656e-02	-1.026711e+01
1.248558039219818e-02	-1.026711e+01
1.248628472136982e-02	-1.026711e+01
1.248743647882746e-02	-1.026711e+01
1.248835992064164e-02	-1.026711e+01
1.248940125845377e-02	-1.026711e+01
1.249037174596830e-02	-1.026711e+01
1.249175171972948e-02	-1.026711e+01
1.249321422857974e-02	-1.026711e+01
1.249509645603208e-02	-1.026711e+01
1.249747196424740e-02	-1.026711e+01
1.250222298067803e-02	-1.026711e+01
1.251172501353931e-02	-1.026711e+01
1.252637345103931e-02	-1.026711e+01
1.253315156250000e-02	-1.026711e+01
1.253642820623587e-02	-1.026711e+01
1.254159706455036e-02	-1.026711e+01
1.254319706455036e-02	-1.026711e+01
1.254499412910073e-02	-1.026711e+01
1.254578238730220e-02	-1.026711e+01
1.254691780741028e-02	-1.026711e+01
1.254780000000000e-02	-1.026711e+01
1.254788000000000e-02	-1.026711e+01
1.254804000000000e-02	-1.026711e+01
1.254828000000000e-02	-1.026711e+01
1.254860000000000e-02	-1.026711e+01
1.254882400000000e-02	-1.026711e+01
1.255112800000000e-02	-1.026711e+01
1.255343200000000e-02	-1.026711e+01
1.255573600000000e-02	-1.026711e+01
1.255804000000000e-02	-1.026711e+01
1.256034399999999e-02	-1.026711e+01
1.256264799999999e-02	-1.026711e+01
1.256495199999999e-02	-1.026711e+01
1.257960043749999e-02	-1.026711e+01
1.259424887499999e-02	-1.026711e+01
1.260889731249999e-02	-1.026711e+01
1.262354574999999e-02	-1.026711e+01
1.263819418749999e-02	-1.026711e+01
1.265284262500000e-02	-1.026711e+01
1.265844262500000e-02	-1.026711e+01
1.265966510714286e-02	-1.026711e+01
1.266088758928571e-02	-1.026711e+01
1.266211007142857e-02	-1.026711e+01
1.266333255357143e-02	-1.026711e+01
1.266455503571428e-02	-1.026711e+01
1.266577751785714e-02	-1.026711e+01
1.266700000000000e-02	-1.026711e+01
1.266780000000000e-02	-1.026711e+01
1.267013600000000e-02	-1.026711e+01
1.267247200000000e-02	-1.026711e+01
1.267480800000000e-02	-1.026711e+01
1.267714400000000e-02	-1.026711e+01
1.267947999999999e-02	-1.026711e+01
1.268181599999999e-02	-1.026711e+01
1.268415199999999e-02	-1.026711e+01
1.269880043749999e-02	-1.026711e+01
1.271344887499999e-02	-1.026711e+01
1.272809731249999e-02	-1.026711e+01
1.274274574999999e-02	-1.026711e+01
1.275739418749999e-02	-1.026711e+01
1.277236943750001e-02	-1.026711e+01
1.277443094642858e-02	-1.026711e+01
1.277649245535715e-02	-1.026711e+01
1.277855396428572e-02	-1.026711e+01
1.278061547321429e-02	-1.026711e+01
1.278267698214286e-02	-1.026711e+01
1.278473849107143e-02	-1.026711e+01
1.278680000000000e-02	-1.026711e+01
1.278760000000000e-02	-1.026711e+01
1.279202863392857e-02	-1.026711e+01
1.279645726785714e-02	-1.026711e+01
1.280088590178571e-02	-1.026711e+01
1.280531453571428e-02	-1.026711e+01
1.280974316964285e-02	-1.026711e+01
1.281417180357142e-02	-1.026711e+01
1.281860043749999e-02	-1.026711e+01
1.283324887499999e-02	-1.026711e+01
1.284789731250000e-02	-1.026711e+01
1.286254575000000e-02	-1.026711e+01
1.287719418750000e-02	-1.026711e+01
1.289424262500000e-02	-1.026711e+01
1.290600000000000e-02	-1.026711e+01
1.290680000000000e-02	-1.026711e+01
1.292192524107144e-02	-1.026711e+01
1.293705048214287e-02	-1.026711e+01
1.295217572321431e-02	-1.026711e+01
1.296730096428574e-02	-1.026711e+01
1.298242620535718e-02	-1.026711e+01
1.299755144642861e-02	-1.026711e+01
1.301267668750005e-02	-1.026711e+01
1.302580000000000e-02	-1.026711e+01
1.302660000000000e-02	-1.026711e+01
1.314500000000000e-02	-1.026711e+01
1.314580000000000e-02	-1.026711e+01
1.326480000000000e-02	-1.026711e+01
1.326560000000000e-02	-1.026711e+01
1.338400000000000e-02	-1.026711e+01
1.338480000000000e-02	-1.026711e+01
1.350380000000000e-02	-1.026711e+01
1.350460000000000e-02	-1.026711e+01
1.362000000000000e-02	-1.026711e+01
1.362011428571428e-02	-1.026711e+01
1.362022857142857e-02	-1.026711e+01
1.362034285714286e-02	-1.026711e+01
1.362045714285714e-02	-1.026711e+01
1.362057142857143e-02	-1.026711e+01
1.362068571428571e-02	-1.026711e+01
1.362080000000000e-02	-1.026711e+01
1.362300000000000e-02	-1.026711e+01
1.362380000000000e-02	-1.026711e+01
1.362680648525525e-02	-1.026711e+01
1.362981297051050e-02	-1.026711e+01
1.363281945576575e-02	-1.026711e+01
1.363582594102100e-02	-1.026711e+01
1.363883242627625e-02	-1.026711e+01
1.364183891153150e-02	-1.026711e+01
1.364484539678675e-02	-1.026711e+01
1.365949383428675e-02	-1.026711e+01
1.367414227178675e-02	-1.026711e+01
1.368879070928675e-02	-1.026711e+01
1.370343914678675e-02	-1.026711e+01
1.371808758428675e-02	-1.026711e+01
1.372815156250000e-02	-1.026711e+01
1.373375156250000e-02	-1.026711e+01
1.373970937500004e-02	-1.026711e+01
1.374280000000000e-02	-1.026711e+01
1.374360000000000e-02	-1.026711e+01
1.374670553552692e-02	-1.026711e+01
1.374981107105385e-02	-1.026711e+01
1.375291660658077e-02	-1.026711e+01
1.375602214210770e-02	-1.026711e+01
1.375912767763462e-02	-1.026711e+01
1.376223321316154e-02	-1.026711e+01
1.376533874868847e-02	-1.026711e+01
1.377998718618847e-02	-1.026711e+01
1.379463562368847e-02	-1.026711e+01
1.380928406118847e-02	-1.026711e+01
1.382393249868847e-02	-1.026711e+01
1.383858093618847e-02	-1.026711e+01
1.384815156250000e-02	-1.026711e+01
1.385560000000000e-02	-1.026711e+01
1.386200000000000e-02	-1.026711e+01
1.386280000000000e-02	-1.026711e+01
1.386590553552697e-02	-1.026711e+01
1.386901107105395e-02	-1.026711e+01
1.387211660658092e-02	-1.026711e+01
1.387522214210790e-02	-1.026711e+01
1.387832767763487e-02	-1.026711e+01
1.388143321316185e-02	-1.026711e+01
1.388453874868882e-02	-1.026711e+01
1.389918718618883e-02	-1.026711e+01
1.391383562368883e-02	-1.026711e+01
1.392848406118883e-02	-1.026711e+01
1.394313249868883e-02	-1.026711e+01
1.395778093618883e-02	-1.026711e+01
1.396795156250000e-02	-1.026711e+01
1.396992991071429e-02	-1.026711e+01
1.397190825892857e-02	-1.026711e+01
1.397388660714286e-02	-1.026711e+01
1.397586495535714e-02	-1.026711e+01
1.397784330357143e-02	-1.026711e+01
1.397982165178572e-02	-1.026711e+01
1.398180000000000e-02	-1.026711e+01
1.398260000000000e-02	-1.026711e+01
1.398989080338407e-02	-1.026711e+01
1.399718160676813e-02	-1.026711e+01
1.400447241015220e-02	-1.026711e+01
1.401176321353627e-02	-1.026711e+01
1.401905401692034e-02	-1.026711e+01
1.402634482030440e-02	-1.026711e+01
1.403363562368847e-02	-1.026711e+01
1.404828406118847e-02	-1.026711e+01
1.406293249868847e-02	-1.026711e+01
1.406837071316155e-02	-1.026711e+01
1.407380892763462e-02	-1.026711e+01
1.407924714210770e-02	-1.026711e+01
1.408468535658077e-02	-1.026711e+01
1.409012357105385e-02	-1.026711e+01
1.409556178552693e-02	-1.026711e+01
1.410100000000000e-02	-1.026711e+01
1.410180000000000e-02	-1.026711e+01
1.411880000000000e-02	-1.026711e+01
1.413580000000000e-02	-1.026711e+01
1.415280000000000e-02	-1.026711e+01
1.416980000000000e-02	-1.026711e+01
1.418680000000000e-02	-1.026711e+01
1.420380000000000e-02	-1.026711e+01
1.422080000000000e-02	-1.026711e+01
1.422160000000000e-02	-1.026711e+01
1.434000000000000e-02	-1.026711e+01
1.434080000000000e-02	-1.026711e+01
1.445980000000000e-02	-1.026711e+01
1.446060000000000e-02	-1.026711e+01
1.457900000000000e-02	-1.026711e+01
1.457980000000000e-02	-1.026711e+01
1.458011874998077e-02	-1.026711e+01
1.458406348120016e-02	-1.026711e+01
1.458800821241955e-02	-1.026711e+01
1.459195294363894e-02	-1.026711e+01
1.459589767485833e-02	-1.026711e+01
1.459984240607771e-02	-1.026711e+01
1.460378713729710e-02	-1.026711e+01
1.460773186851649e-02	-1.026711e+01
1.461285974518530e-02	-1.026711e+01
1.461693708153286e-02	-1.026711e+01
1.462148247954613e-02	-1.026711e+01
1.462743630431584e-02	-1.026711e+01
1.463248148976756e-02	-1.026711e+01
1.463593084586065e-02	-1.026711e+01
1.463627408122011e-02	-1.026711e+01
1.463696055193904e-02	-1.026711e+01
1.463833349337691e-02	-1.026711e+01
1.464107937625263e-02	-1.026711e+01
1.464358633471908e-02	-1.026711e+01
1.464654818539325e-02	-1.026711e+01
1.464866473792065e-02	-1.026711e+01
1.465017559284204e-02	-1.026711e+01
1.465245312053646e-02	-1.026711e+01
1.465417537359428e-02	-1.026711e+01
1.465607957661414e-02	-1.026711e+01
1.465988798265385e-02	-1.026711e+01
1.466759062542176e-02	-1.026711e+01
1.466839171184754e-02	-1.026711e+01
1.466930723919129e-02	-1.026711e+01
1.467113829387879e-02	-1.026711e+01
1.467480040325379e-02	-1.026711e+01
1.468212462200379e-02	-1.026711e+01
1.468415156250000e-02	-1.026711e+01
1.468820544349242e-02	-1.026711e+01
1.469069223801516e-02	-1.026711e+01
1.469374953896247e-02	-1.026711e+01
1.469396566090024e-02	-1.026711e+01
1.469439790477578e-02	-1.026711e+01
1.469526239252685e-02	-1.026711e+01
1.469699136802899e-02	-1.026711e+01
1.469779136802899e-02	-1.026711e+01
1.469800000000000e-02	-1.026711e+01
1.469880000000000e-02	-1.026711e+01
1.469891428571429e-02	-1.026711e+01
1.469902857142857e-02	-1.026711e+01
1.469914285714286e-02	-1.026711e+01
1.469925714285714e-02	-1.026711e+01
1.469937142857143e-02	-1.026711e+01
1.469948571428571e-02	-1.026711e+01
1.469960000000000e-02	-1.026711e+01
1.469987556996175e-02	-1.026711e+01
1.470015113992351e-02	-1.026711e+01
1.470042670988526e-02	-1.026711e+01
1.470070227984701e-02	-1.026711e+01
1.470097784980876e-02	-1.026711e+01
1.470125341977052e-02	-1.026711e+01
1.470152898973227e-02	-1.026711e+01
1.470348859834918e-02	-1.026711e+01
1.470609667063010e-02	-1.026711e+01
1.470806053590103e-02	-1.026711e+01
1.470952867749923e-02	-1.026711e+01
1.471116646642962e-02	-1.026711e+01
1.471276395049805e-02	-1.026711e+01
1.471595891863492e-02	-1.026711e+01
1.472234885490866e-02	-1.026711e+01
1.472283293561065e-02	-1.026711e+01
1.472380109701464e-02	-1.026711e+01
1.472573741982263e-02	-1.026711e+01
1.472961006543860e-02	-1.026711e+01
1.473735535667054e-02	-1.026711e+01
1.473815535667054e-02	-1.026711e+01
1.473975535667054e-02	-1.026711e+01
1.474295535667054e-02	-1.026711e+01
1.474440000000000e-02	-1.026711e+01
1.474728928665891e-02	-1.026711e+01
1.474808928665891e-02	-1.026711e+01
1.474920000000000e-02	-1.026711e+01
1.475000000000000e-02	-1.026711e+01
1.475080000000000e-02	-1.026711e+01
1.475088000000000e-02	-1.026711e+01
1.475104000000000e-02	-1.026711e+01
1.475117800800448e-02	-1.026711e+01
1.475118026710297e-02	-1.026711e+01
1.475118478529994e-02	-1.026711e+01
1.475119382169388e-02	-1.026711e+01
1.475121189448177e-02	-1.026711e+01
1.475124804005754e-02	-1.026711e+01
1.475132033120909e-02	-1.026711e+01
1.475139938837778e-02	-1.026711e+01
1.475144188566264e-02	-1.026711e+01
1.475151500543028e-02	-1.026711e+01
1.475160000000000e-02	-1.026711e+01
1.475160849945697e-02	-1.026711e+01
1.475162549837092e-02	-1.026711e+01
1.475165949619880e-02	-1.026711e+01
1.475172749185458e-02	-1.026711e+01
1.475186348316613e-02	-1.026711e+01
1.475186507681431e-02	-1.026711e+01
1.475186720167856e-02	-1.026711e+01
1.475187995086401e-02	-1.026711e+01
1.475189694977796e-02	-1.026711e+01
1.475193094760584e-02	-1.026711e+01
1.475199159479153e-02	-1.026711e+01
1.475202928552973e-02	-1.026711e+01
1.475207308156111e-02	-1.026711e+01
1.475210008677304e-02	-1.026711e+01
1.475213749078388e-02	-1.026711e+01
1.475221094709282e-02	-1.026711e+01
1.475235785971069e-02	-1.026711e+01
1.475260592634581e-02	-1.026711e+01
1.475282699129191e-02	-1.026711e+01
1.475300234385256e-02	-1.026711e+01
1.475316992607645e-02	-1.026711e+01
1.475333766214485e-02	-1.026711e+01
1.475351318726083e-02	-1.026711e+01
1.475375306080661e-02	-1.026711e+01
1.475401540901628e-02	-1.026711e+01
1.475433551217429e-02	-1.026711e+01
1.475468442313302e-02	-1.026711e+01
1.475512232716545e-02	-1.026711e+01
1.475563695796276e-02	-1.026711e+01
1.475636003299073e-02	-1.026711e+01
1.475738352622388e-02	-1.026711e+01
1.475828218237967e-02	-1.026711e+01
1.475931702361792e-02	-1.026711e+01
1.476031153721281e-02	-1.026711e+01
1.476165411401250e-02	-1.026711e+01
1.476310958996416e-02	-1.026711e+01
1.476495853549488e-02	-1.026711e+01
1.476724657873255e-02	-1.026711e+01
1.477182266520789e-02	-1.026711e+01
1.478097483815858e-02	-1.026711e+01
1.479562327565858e-02	-1.026711e+01
1.480335156250000e-02	-1.026711e+01
1.480575156250000e-02	-1.026711e+01
1.481308884765476e-02	-1.026711e+01
1.481468884765477e-02	-1.026711e+01
1.481480000000000e-02	-1.026711e+01
1.481502230469046e-02	-1.026711e+01
1.481546691407139e-02	-1.026711e+01
1.481650307602550e-02	-1.026711e+01
1.481720000000000e-02	-1.026711e+01
1.481757004428067e-02	-1.026711e+01
1.481800000000000e-02	-1.026711e+01
1.481812898671580e-02	-1.026711e+01
1.481830096900353e-02	-1.026711e+01
1.481855753062490e-02	-1.026711e+01
1.481880000000000e-02	-1.026711e+01
1.482077770647556e-02	-1.026711e+01
1.482275541295112e-02	-1.026711e+01
